Plate,Well,G/N,R/N,Nuclei,Eccent,CPD_ID,Concentration
EMT-Serie2-3-C3,L14,0.99768448,-0.009336554,-0.035788598,0.937346976,EC_11190004,6.35E-10
EMT-Serie2-1-C1,P15,0.318624466,-0.015411211,-0.271664651,-0.266233597,EC_11190013,3.23E-05
EMT-Serie2-1-C1,P16,0.81681076,0.237122827,-0.037887948,0.197959876,EC_11190013,9.68E-06
EMT-Serie2-1-C1,P17,0.866196242,0.031084017,-0.116485288,0.543763533,EC_11190013,2.90E-06
EMT-Serie2-1-C1,P18,0.864000326,-0.040475834,-0.12777106,0.710182359,EC_11190013,8.71E-07
EMT-Serie2-1-C1,P19,0.853209396,0.135977066,-0.016122531,0.561764629,EC_11190013,2.61E-07
EMT-Serie2-1-C1,P20,1.128695045,0.135029119,-0.017331721,0.835381284,EC_11190013,7.84E-08
EMT-Serie2-1-C1,P21,1.113157615,0.103544619,-0.017734784,0.642039081,EC_11190013,2.35E-08
EMT-Serie2-1-C1,P22,0.937884238,0.164888761,0.077791213,0.468054577,EC_11190013,7.06E-09
EMT-Serie2-1-C1,P23,0.978165346,0.015411211,-0.008464329,0.602984529,EC_11190013,2.12E-09
EMT-Serie2-1-C1,P24,0.656007039,0.141717334,0.014107215,-0.043750489,EC_11190013,6.35E-10
EMT-Serie2-1-C2,P15,0.383413414,-0.007155228,-0.264395783,-0.088161475,EC_11190013,3.23E-05
EMT-Serie2-1-C2,P16,0.814652426,0.108042415,-0.111111111,0.179810309,EC_11190013,9.68E-06
EMT-Serie2-1-C2,P17,0.678736324,0.190167871,-0.011759935,0.385273837,EC_11190013,2.90E-06
EMT-Serie2-1-C2,P18,0.958893042,0.023709451,-0.01459854,0.650339489,EC_11190013,8.71E-07
EMT-Serie2-1-C2,P19,1.001358379,0.042372172,0.004460665,0.608174157,EC_11190013,2.61E-07
EMT-Serie2-1-C2,P20,1.127189763,0.015131823,-0.03325223,0.905709228,EC_11190013,7.84E-08
EMT-Serie2-1-C2,P21,1.023551158,0.035445643,-0.094890511,0.892710893,EC_11190013,2.35E-08
EMT-Serie2-1-C2,P22,0.878837598,0.040433804,-0.041768045,0.467464532,EC_11190013,7.06E-09
EMT-Serie2-1-C2,P23,0.845052372,0.126639595,0.02351987,0.386647645,EC_11190013,2.12E-09
EMT-Serie2-1-C2,P24,0.84427006,0.064264578,-0.129764801,0.29505165,EC_11190013,6.35E-10
EMT-Serie2-1-C3,P15,0.280344517,-0.001985303,-0.179415298,-0.151062553,EC_11190013,3.23E-05
EMT-Serie2-1-C3,P16,0.691760326,0.134911137,-0.0556668,0.210109257,EC_11190013,9.68E-06
EMT-Serie2-1-C3,P17,0.754505394,0.13586604,0.020424509,0.241013327,EC_11190013,2.90E-06
EMT-Serie2-1-C3,P18,0.911112193,-0.079746273,-0.077292751,0.779637411,EC_11190013,8.71E-07
EMT-Serie2-1-C3,P19,0.917381083,0.015994273,-0.001601922,0.433929643,EC_11190013,2.61E-07
EMT-Serie2-1-C3,P20,0.958966697,-0.062318946,-0.075290348,0.711369912,EC_11190013,7.84E-08
EMT-Serie2-1-C3,P21,0.933725755,0.067013768,0.018822587,0.772049466,EC_11190013,2.35E-08
EMT-Serie2-1-C3,P22,0.810426141,0.189462235,0.125750901,0.398631288,EC_11190013,7.06E-09
EMT-Serie2-1-C3,P23,0.813190818,0.064293064,-0.074889868,0.146620243,EC_11190013,2.12E-09
EMT-Serie2-1-C3,P24,0.819731184,0.084457872,-0.143372046,0.175699364,EC_11190013,6.35E-10
EMT-Serie2-1-C1,E05,0.168995772,-0.101968304,0.220475615,-0.498786883,EC_11190059,3.23E-05
EMT-Serie2-1-C1,E06,0.961122468,0.441412724,0.365578396,-0.463932587,EC_11190059,9.68E-06
EMT-Serie2-1-C1,E07,1.251621092,0.223463228,0.077791213,0.731548877,EC_11190059,2.90E-06
EMT-Serie2-1-C1,E08,1.024838004,0.121453122,0.093510681,0.897315489,EC_11190059,8.71E-07
EMT-Serie2-1-C1,E09,1.240577368,-0.013137757,0.016928658,1.171062586,EC_11190059,2.61E-07
EMT-Serie2-1-C1,E10,0.953180193,0.056527549,0.084643289,0.947849,EC_11190059,7.84E-08
EMT-Serie2-1-C1,E11,1.180748076,-0.027460784,0.007658202,1.107223918,EC_11190059,2.35E-08
EMT-Serie2-1-C1,E12,1.20813289,-0.006337623,-0.02821443,1.208734445,EC_11190059,7.06E-09
EMT-Serie2-1-C1,E13,1.200756572,0.082381004,-0.010882709,1.029245258,EC_11190059,2.12E-09
EMT-Serie2-1-C1,E14,1.3208151,0.043389792,0.008464329,1.109076205,EC_11190059,6.35E-10
EMT-Serie2-1-C2,E05,0.297485648,-0.08642194,0.138686131,-0.401891628,EC_11190059,3.23E-05
EMT-Serie2-1-C2,E06,0.859955422,0.39991884,0.373073804,-0.242027952,EC_11190059,9.68E-06
EMT-Serie2-1-C2,E07,1.11686324,0.340198969,0.130575831,0.663390663,EC_11190059,2.90E-06
EMT-Serie2-1-C2,E08,1.244572175,0.03401906,0.036901865,0.978943753,EC_11190059,8.71E-07
EMT-Serie2-1-C2,E09,1.18513066,-0.060318116,-0.060016221,1.165491004,EC_11190059,2.61E-07
EMT-Serie2-1-C2,E10,1.118342522,-0.042047252,-0.00324412,1.408549312,EC_11190059,7.84E-08
EMT-Serie2-1-C2,E11,1.286105848,-0.011553512,-0.025547445,1.293017358,EC_11190059,2.35E-08
EMT-Serie2-1-C2,E12,1.126325664,0.075486196,0.012570965,1.232860426,EC_11190059,7.06E-09
EMT-Serie2-1-C2,E13,1.151498341,0.012398584,0.01378751,1.082243534,EC_11190059,2.12E-09
EMT-Serie2-1-C2,E14,1.068662132,0.00252964,0.051905921,1.121925445,EC_11190059,6.35E-10
EMT-Serie2-1-C3,E05,0.20290391,-0.156334236,0.133760513,-0.422907912,EC_11190059,3.23E-05
EMT-Serie2-1-C3,E06,0.872896614,0.415431678,0.381257509,-0.540953296,EC_11190059,9.68E-06
EMT-Serie2-1-C3,E07,1.055602466,0.132190433,0.06928314,0.679841518,EC_11190059,2.90E-06
EMT-Serie2-1-C3,E08,1.290291115,0.103715313,0.065278334,0.748853404,EC_11190059,8.71E-07
EMT-Serie2-1-C3,E09,1.146034872,0.041641035,0.060873048,1.045119462,EC_11190059,2.61E-07
EMT-Serie2-1-C3,E10,1.281722488,-0.012229188,0.040448538,1.192748229,EC_11190059,7.84E-08
EMT-Serie2-1-C3,E11,0.899685276,0.058623765,0.0969163,0.760163285,EC_11190059,2.35E-08
EMT-Serie2-1-C3,E12,1.115255215,0.20098678,0.165398478,1.027254172,EC_11190059,7.06E-09
EMT-Serie2-1-C3,E13,1.09130612,0.063380104,0.092911494,0.859238804,EC_11190059,2.12E-09
EMT-Serie2-1-C3,E14,1.167571896,0.061015916,0.036443732,1.070092448,EC_11190059,6.35E-10
EMT-Serie2-2-C1,B05,1.302858896,0.472410385,0.038753496,-0.117045982,EC_11190219,3.23E-05
EMT-Serie2-2-C1,B06,0.980831963,0.161825159,-0.002397123,0.465861588,EC_11190219,9.68E-06
EMT-Serie2-2-C1,B07,1.158634247,-0.002846178,-0.08310028,1.08322177,EC_11190219,2.90E-06
EMT-Serie2-2-C1,B08,1.118258842,-0.057077652,-0.019976029,1.156908281,EC_11190219,8.71E-07
EMT-Serie2-2-C1,B09,1.058695818,0.030238102,0.096683979,1.107155542,EC_11190219,2.61E-07
EMT-Serie2-2-C1,B10,1.12949055,-0.04654621,-0.012784658,1.055162427,EC_11190219,7.84E-08
EMT-Serie2-2-C1,B11,1.0421266,0.051997267,0.105073911,0.898418076,EC_11190219,2.35E-08
EMT-Serie2-2-C1,B12,1.179477948,0.0177123,-0.003595685,1.098467255,EC_11190219,7.06E-09
EMT-Serie2-2-C1,B13,1.115701985,0.020587551,0.014382741,1.115734543,EC_11190219,2.12E-09
EMT-Serie2-2-C1,B14,1.055417222,-0.025430997,0.026368358,0.960902708,EC_11190219,6.35E-10
EMT-Serie2-2-C2,B05,1.509336293,0.377559375,-0.004922067,0.306966123,EC_11190219,3.23E-05
EMT-Serie2-2-C2,B06,1.293910917,0.01973447,-0.034454471,0.763307202,EC_11190219,9.68E-06
EMT-Serie2-2-C2,B07,1.104392992,0.146331853,0.079163249,0.786566848,EC_11190219,2.90E-06
EMT-Serie2-2-C2,B08,1.092486682,-0.007001517,-0.028712059,1.091084587,EC_11190219,8.71E-07
EMT-Serie2-2-C2,B09,1.091714075,-0.002942565,0.020098441,0.95263319,EC_11190219,2.61E-07
EMT-Serie2-2-C2,B10,1.257246643,-0.026471911,-0.050041017,1.229559526,EC_11190219,7.84E-08
EMT-Serie2-2-C2,B11,1.041821267,0.098627641,0.062756358,0.872142571,EC_11190219,2.35E-08
EMT-Serie2-2-C2,B12,1.083969164,0.028321843,-0.111566858,1.183087318,EC_11190219,7.06E-09
EMT-Serie2-2-C2,B13,1.115862747,0.0233002,-0.007383101,0.963227158,EC_11190219,2.12E-09
EMT-Serie2-2-C2,B14,1.0403106,0.071976884,0.011484824,0.850860466,EC_11190219,6.35E-10
EMT-Serie2-2-C3,B05,1.507057587,0.360330878,-0.004455245,0.366477805,EC_11190219,3.23E-05
EMT-Serie2-2-C3,B06,1.164441887,0.213314564,-0.002430134,0.918992321,EC_11190219,9.68E-06
EMT-Serie2-2-C3,B07,1.278651495,0.034733827,-0.020656136,1.142887245,EC_11190219,2.90E-06
EMT-Serie2-2-C3,B08,1.083956711,0.022447856,-0.087889834,1.207506087,EC_11190219,8.71E-07
EMT-Serie2-2-C3,B09,1.044234198,0.142396008,0.12272175,0.859524255,EC_11190219,2.61E-07
EMT-Serie2-2-C3,B10,1.052345387,-0.004163153,-0.042932361,0.931939502,EC_11190219,7.84E-08
EMT-Serie2-2-C3,B11,1.237586961,0.06088629,0.054272985,1.136050759,EC_11190219,2.35E-08
EMT-Serie2-2-C3,B12,1.099237378,-0.005580604,-0.061563386,1.051062933,EC_11190219,7.06E-09
EMT-Serie2-2-C3,B13,1.054908024,0.151539057,0.136087485,1.04380502,EC_11190219,2.12E-09
EMT-Serie2-2-C3,B14,1.049398847,0.007353464,0.020251114,0.990892489,EC_11190219,6.35E-10
EMT-Serie2-2-C1,A05,0.552245069,0.552308341,0.399520575,-0.466517308,EC_11190427,3.23E-05
EMT-Serie2-2-C1,A06,0.690874845,0.42379568,0.146624051,0.151744488,EC_11190427,9.68E-06
EMT-Serie2-2-C1,A07,0.850994531,-0.093067709,-0.142229325,1.0145078,EC_11190427,2.90E-06
EMT-Serie2-2-C1,A08,0.657876281,0.094384685,-0.06232521,0.514466818,EC_11190427,8.71E-07
EMT-Serie2-2-C1,A09,0.695538172,-0.104990261,-0.174990012,1.089041283,EC_11190427,2.61E-07
EMT-Serie2-2-C1,A10,0.604828488,-0.032434515,-0.087894527,0.904019016,EC_11190427,7.84E-08
EMT-Serie2-2-C1,A11,0.887940278,-0.038405966,-0.119456652,0.960246988,EC_11190427,2.35E-08
EMT-Serie2-2-C1,A12,0.862808106,-0.100838736,-0.080303636,0.888035846,EC_11190427,7.06E-09
EMT-Serie2-2-C1,A13,0.835057533,-0.128831003,-0.07670795,0.758230649,EC_11190427,2.12E-09
EMT-Serie2-2-C1,A14,0.7282486,-0.011999593,-0.080703156,0.732876151,EC_11190427,6.35E-10
EMT-Serie2-2-C2,A05,0.542855492,0.568066039,0.425348646,-0.313204793,EC_11190427,3.23E-05
EMT-Serie2-2-C2,A06,0.686792759,0.275857829,0.132485644,0.260234951,EC_11190427,9.68E-06
EMT-Serie2-2-C2,A07,0.925330384,0.033594988,-0.087366694,0.915177626,EC_11190427,2.90E-06
EMT-Serie2-2-C2,A08,0.669773425,0.181874579,0.064807219,0.514019352,EC_11190427,8.71E-07
EMT-Serie2-2-C2,A09,0.830739447,0.02453116,-0.166940115,1.380299927,EC_11190427,2.61E-07
EMT-Serie2-2-C2,A10,0.799841459,-0.023871667,-0.15340443,0.746686442,EC_11190427,7.84E-08
EMT-Serie2-2-C2,A11,0.847780766,-0.055548259,-0.195652174,0.857263931,EC_11190427,2.35E-08
EMT-Serie2-2-C2,A12,0.930427704,-0.015060738,-0.13535685,1.147656379,EC_11190427,7.06E-09
EMT-Serie2-2-C2,A13,0.815048621,0.009930111,-0.182936833,0.989358947,EC_11190427,2.12E-09
EMT-Serie2-2-C2,A14,0.837783988,-0.054082565,-0.1804758,1.019751866,EC_11190427,6.35E-10
EMT-Serie2-2-C3,A05,0.694393239,0.499839021,0.38436614,-0.49990635,EC_11190427,3.23E-05
EMT-Serie2-2-C3,A06,0.733452945,0.305547851,0.170514378,-0.008124181,EC_11190427,9.68E-06
EMT-Serie2-2-C3,A07,1.016245346,-0.008168812,-0.114216282,0.828666417,EC_11190427,2.90E-06
EMT-Serie2-2-C3,A08,0.812658442,-0.031167202,-0.111381126,0.875936505,EC_11190427,8.71E-07
EMT-Serie2-2-C3,A09,0.711685296,-0.072140881,-0.153503443,0.865705188,EC_11190427,2.61E-07
EMT-Serie2-2-C3,A10,0.716564478,0.009575113,-0.107330903,0.788022102,EC_11190427,7.84E-08
EMT-Serie2-2-C3,A11,0.540001746,-0.010773744,-0.10490077,0.604677842,EC_11190427,2.35E-08
EMT-Serie2-2-C3,A12,0.99483207,-0.066457138,-0.115431349,0.900309047,EC_11190427,7.06E-09
EMT-Serie2-2-C3,A13,0.923662294,-0.04622675,-0.137302552,1.238832178,EC_11190427,2.12E-09
EMT-Serie2-2-C3,A14,0.906452267,-0.034350544,-0.151478331,0.816796217,EC_11190427,6.35E-10
EMT-Serie2-2-C1,G15,0.008320416,-0.176858447,-0.618457851,-1.741673725,EC_11190448,3.23E-05
EMT-Serie2-2-C1,G16,0.08424229,0.972692386,0.845385537,-0.455479358,EC_11190448,9.68E-06
EMT-Serie2-2-C1,G17,0.292757632,0.975484781,0.817019577,-0.169203027,EC_11190448,2.90E-06
EMT-Serie2-2-C1,G18,0.45728328,0.96678344,0.789852177,-0.299090189,EC_11190448,8.71E-07
EMT-Serie2-2-C1,G19,0.530041813,0.695421112,0.393927287,-0.133575585,EC_11190448,2.61E-07
EMT-Serie2-2-C1,G20,0.560321269,0.896553479,0.698361966,0.024015737,EC_11190448,7.84E-08
EMT-Serie2-2-C1,G21,0.630170467,0.579849987,0.467439073,0.073249365,EC_11190448,2.35E-08
EMT-Serie2-2-C1,G22,0.695017849,0.461586766,0.376747903,0.193956449,EC_11190448,7.06E-09
EMT-Serie2-2-C1,G23,0.764335535,0.342932523,0.148621654,0.362093932,EC_11190448,2.12E-09
EMT-Serie2-2-C1,G24,0.553808836,0.462973515,0.344386736,-0.274118193,EC_11190448,6.35E-10
EMT-Serie2-2-C2,G15,-0.002741498,-0.25990524,-0.790401969,0.288532618,EC_11190448,3.23E-05
EMT-Serie2-2-C2,G16,0.116899485,0.980078301,0.887202625,-0.48708713,EC_11190448,9.68E-06
EMT-Serie2-2-C2,G17,0.24757681,0.992415838,0.861361772,-0.201308944,EC_11190448,2.90E-06
EMT-Serie2-2-C2,G18,0.306331041,0.969592093,0.783018868,-0.251430186,EC_11190448,8.71E-07
EMT-Serie2-2-C2,G19,0.576193787,0.75107936,0.562346185,-0.136167808,EC_11190448,2.61E-07
EMT-Serie2-2-C2,G20,0.419210145,0.916852265,0.691550451,-0.189396615,EC_11190448,7.84E-08
EMT-Serie2-2-C2,G21,0.6777162,0.658571584,0.365053322,0.022482755,EC_11190448,2.35E-08
EMT-Serie2-2-C2,G22,0.629644984,0.564913889,0.36464315,0.087670975,EC_11190448,7.06E-09
EMT-Serie2-2-C2,G23,0.861046989,0.330845799,0.282608696,0.163288368,EC_11190448,2.12E-09
EMT-Serie2-2-C2,G24,0.56805315,0.634994732,0.400328138,0.000306048,EC_11190448,6.35E-10
EMT-Serie2-2-C3,G15,-0.034353116,-0.180582172,-0.759011746,0.629869826,EC_11190448,3.23E-05
EMT-Serie2-2-C3,G16,0.073041387,0.977110323,0.831510733,-0.392676531,EC_11190448,9.68E-06
EMT-Serie2-2-C3,G17,0.183760757,0.953905657,0.747671122,-0.275051508,EC_11190448,2.90E-06
EMT-Serie2-2-C3,G18,0.277825283,0.934558911,0.779667882,-0.2783761,EC_11190448,8.71E-07
EMT-Serie2-2-C3,G19,0.5552496,0.649542499,0.498582422,-0.207201723,EC_11190448,2.61E-07
EMT-Serie2-2-C3,G20,0.378358744,0.916736935,0.658161199,-0.131813074,EC_11190448,7.84E-08
EMT-Serie2-2-C3,G21,0.49422209,0.469778462,0.314702309,0.114979397,EC_11190448,2.35E-08
EMT-Serie2-2-C3,G22,0.58987637,0.502876018,0.297691373,0.072953737,EC_11190448,7.06E-09
EMT-Serie2-2-C3,G23,0.512951324,0.323301532,0.327257999,0.034299494,EC_11190448,2.12E-09
EMT-Serie2-2-C3,G24,0.426011979,0.480546632,0.414337789,-0.068294624,EC_11190448,6.35E-10
EMT-Serie2-1-C1,I15,-0.028464285,-0.284899063,0.188633615,-1.633873366,EC_11190481,3.23E-05
EMT-Serie2-1-C1,I16,0.521026089,0.006360546,0.267230955,-0.304166341,EC_11190481,9.68E-06
EMT-Serie2-1-C1,I17,1.161411182,0.554796839,0.209189843,0.431556703,EC_11190481,2.90E-06
EMT-Serie2-1-C1,I18,1.063889096,0.15211508,0.092301491,0.723461428,EC_11190481,8.71E-07
EMT-Serie2-1-C1,I19,0.784985062,0.170755782,0.080209593,0.960188881,EC_11190481,2.61E-07
EMT-Serie2-1-C1,I20,1.070846605,0.155726177,0.065296252,0.858860974,EC_11190481,7.84E-08
EMT-Serie2-1-C1,I21,1.179650117,0.205007261,0.011688835,1.149565626,EC_11190481,2.35E-08
EMT-Serie2-1-C1,I22,1.044933281,0.129879464,0.061668682,0.98296418,EC_11190481,7.06E-09
EMT-Serie2-1-C1,I23,0.821364834,0.035540579,-0.139459895,0.866322298,EC_11190481,2.12E-09
EMT-Serie2-1-C1,I24,1.090009938,0.071828188,-0.082224909,0.762750776,EC_11190481,6.35E-10
EMT-Serie2-1-C2,I15,-0.04229241,-0.320980954,0.172343877,-1.410108055,EC_11190481,3.23E-05
EMT-Serie2-1-C2,I16,0.515638424,-0.037897191,0.252230333,-0.359673456,EC_11190481,9.68E-06
EMT-Serie2-1-C2,I17,0.846257844,0.315147999,0.212489862,0.386700483,EC_11190481,2.90E-06
EMT-Serie2-1-C2,I18,1.14121449,0.041096196,-0.034468775,1.027159124,EC_11190481,8.71E-07
EMT-Serie2-1-C2,I19,1.263166317,0.033051271,-0.065287916,1.447755674,EC_11190481,2.61E-07
EMT-Serie2-1-C2,I20,1.030037238,0.087105249,-0.017437145,1.195820454,EC_11190481,7.84E-08
EMT-Serie2-1-C2,I21,0.920321488,-0.019097808,0.0081103,1.000290613,EC_11190481,2.35E-08
EMT-Serie2-1-C2,I22,0.837193689,-0.038597235,-0.0405515,1.152704024,EC_11190481,7.06E-09
EMT-Serie2-1-C2,I23,0.91623924,-0.033472412,-0.114355231,1.179651793,EC_11190481,2.12E-09
EMT-Serie2-1-C2,I24,0.837318148,0.07206128,-0.128548256,0.694565533,EC_11190481,6.35E-10
EMT-Serie2-1-C3,I15,-0.031243412,-0.245453097,0.154185022,-1.154304238,EC_11190481,3.23E-05
EMT-Serie2-1-C3,I16,0.421392985,-0.060980963,0.31237485,-0.371329091,EC_11190481,9.68E-06
EMT-Serie2-1-C3,I17,0.817056998,0.25756792,0.207048458,0.260535478,EC_11190481,2.90E-06
EMT-Serie2-1-C3,I18,1.152799907,0.12804786,0.026431718,0.797934926,EC_11190481,8.71E-07
EMT-Serie2-1-C3,I19,1.263564861,0.028456944,0.014417301,0.921239044,EC_11190481,2.61E-07
EMT-Serie2-1-C3,I20,0.95899166,-0.00615444,0.024429315,0.903637892,EC_11190481,7.84E-08
EMT-Serie2-1-C3,I21,0.907536211,-0.091983849,-0.074889868,1.322439669,EC_11190481,2.35E-08
EMT-Serie2-1-C3,I22,1.017152857,0.097312011,0.052462956,1.09859527,EC_11190481,7.06E-09
EMT-Serie2-1-C3,I23,1.224079278,-0.029130829,-0.191429716,1.303421779,EC_11190481,2.12E-09
EMT-Serie2-1-C3,I24,0.714008801,0.212888812,-0.048057669,0.308200264,EC_11190481,6.35E-10
EMT-Serie2-4-C1,K05,0.146328413,0.79609464,0.088063439,-0.953511751,EC_11190511,3.23E-05
EMT-Serie2-4-C1,K06,0.615406538,0.484788285,0.342237062,-0.190816465,EC_11190511,9.68E-06
EMT-Serie2-4-C1,K07,0.727866558,0.210849023,0.152337229,0.056323869,EC_11190511,2.90E-06
EMT-Serie2-4-C1,K08,1.087080991,0.15544543,0.046744574,0.775927184,EC_11190511,8.71E-07
EMT-Serie2-4-C1,K09,0.971037127,0.040339032,0.046327212,0.652900421,EC_11190511,2.61E-07
EMT-Serie2-4-C1,K10,1.026169897,-0.059816778,-0.018781302,1.150061133,EC_11190511,7.84E-08
EMT-Serie2-4-C1,K11,0.893856237,0.033652168,0.111018364,0.649341122,EC_11190511,2.35E-08
EMT-Serie2-4-C1,K12,0.916709476,0.051814182,0.024624374,0.983969569,EC_11190511,7.06E-09
EMT-Serie2-4-C1,K13,1.074498351,0.030548943,0.007512521,1.199239234,EC_11190511,2.12E-09
EMT-Serie2-4-C1,K14,1.271460135,0.043248936,0.033806344,0.917212335,EC_11190511,6.35E-10
EMT-Serie2-4-C2,K05,0.126143822,0.734275137,-0.057977332,-1.347200998,EC_11190511,3.23E-05
EMT-Serie2-4-C2,K06,0.493650979,0.510851049,0.330427201,-0.476469671,EC_11190511,9.68E-06
EMT-Serie2-4-C2,K07,0.896198332,0.002568692,0.007846556,0.199844067,EC_11190511,2.90E-06
EMT-Serie2-4-C2,K08,0.920253417,0.078274375,0.066259808,0.436581943,EC_11190511,8.71E-07
EMT-Serie2-4-C2,K09,0.887825586,0.070934617,-0.003051439,0.936940589,EC_11190511,2.61E-07
EMT-Serie2-4-C2,K10,1.021116982,-0.018177405,-0.095466434,1.251364416,EC_11190511,7.84E-08
EMT-Serie2-4-C2,K11,1.026500675,0.002184505,-0.017000872,0.961515671,EC_11190511,2.35E-08
EMT-Serie2-4-C2,K12,1.181370997,0.016688308,-0.013949433,1.321815063,EC_11190511,7.06E-09
EMT-Serie2-4-C2,K13,1.080908237,0.010602369,-0.009154316,1.144612506,EC_11190511,2.12E-09
EMT-Serie2-4-C2,K14,1.099759653,-0.014060052,-0.037925022,1.166630282,EC_11190511,6.35E-10
EMT-Serie2-4-C3,K05,0.084175924,0.715591981,-0.1675,-1.314744826,EC_11190511,3.23E-05
EMT-Serie2-4-C3,K06,0.649299065,0.589397349,0.350833333,0.078256733,EC_11190511,9.68E-06
